Numurs,stils,dizains,Jauns,Apkārtne,Mēbeles,Santehnika,Gads,Atsauksmes,Atrašanās vieta,Guļamistabas,Gultas,Cena,Numura kvadratr,Vesels mājoklis,Iekļautas brokastis,Iekļauts SPA,Terase,Sauna,Autostavveita,Wi-fi,Veļas mazgājamā masīna,Virtuve,Dārzs,Grils,Privāta vannas istaba,baseins,restorāns,apkalpošana numura,brokastis,bārs
2734,0,0,0,0,0,0,2015,8.7,9.7,0,1,27,15,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2735,0,0,0,0,0,0,2022,9.4,9.2,1,4,130,50,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
2736,0,0,0,0,0,0,2023,8.7,9.5,1,4,77,32,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2737,0,0,0,0,0,0,2014,8.1,9.1,0,2,30,15,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
2738,0,0,0,0,0,0,2014,8.1,9.1,0,2,50,15,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
2739,0,0,0,0,0,0,2014,8.1,9.1,0,3,45,15,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
2740,0,0,0,0,0,0,2014,8.1,9.1,0,4,60,15,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
2741,0,0,0,0,0,0,2014,8.1,9.1,0,5,75,20,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
2742,0,0,0,0,0,0,2014,8.1,9.1,0,9,110,18,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
2743,0,0,0,0,0,0,2022,7.7,9.3,2,2,50,47,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2744,0,0,0,0,0,0,2022,7.7,9.3,2,3,60,47,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2745,0,0,0,0,0,0,2022,7.7,9.3,2,4,65,47,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2746,0,0,0,0,0,0,2022,7.7,9.3,2,1,40,47,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2747,0,0,0,0,0,0,2015,8.7,9.3,0,2,35,17,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2748,0,0,0,0,0,0,2015,8.7,9.3,0,3,45,21,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2749,0,0,0,0,0,0,2015,8.7,9.3,0,1,22,15,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2750,0,0,0,0,0,0,2017,8.1,8.9,2,6,75,30,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
2751,0,0,0,0,0,0,2014,9.2,9.7,5,2,105,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2752,0,0,0,0,0,0,2014,9.2,9.7,5,3,120,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2753,0,0,0,0,0,0,2014,9.2,9.7,5,4,135,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2754,0,0,0,0,0,0,2014,9.2,9.7,5,5,150,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2755,0,0,0,0,0,0,2014,9.2,9.7,5,6,165,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2756,0,0,0,0,0,0,2014,9.2,9.7,5,7,180,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2757,0,0,0,0,0,0,2014,9.2,9.7,5,8,195,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2758,0,0,0,0,0,0,2014,9.2,9.7,5,9,210,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2759,0,0,0,0,0,0,2023,9.5,9.3,1,2,50,26,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2760,0,0,0,0,0,0,2023,9.5,9.3,1,1,50,26,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2761,0,0,0,0,0,0,2017,9.5,9.4,1,2,90,25,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
2762,0,0,0,0,0,0,2022,9.9,9.7,1,2,61,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2763,0,0,0,0,0,0,2022,9.9,9.7,1,3,63,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2764,0,0,0,0,0,0,2022,9.9,9.7,1,4,69,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2765,0,0,0,0,0,0,2022,9.9,9.7,1,5,80,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2766,0,0,0,0,0,0,2013,9.3,9.6,2,7,150,160,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2767,0,0,0,0,0,0,2013,9.3,9.5,0,3,75,35,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
2768,0,0,0,0,0,0,2013,9.3,9.5,1,2,85,75,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
2769,0,0,0,0,0,0,2013,9.3,9.5,1,4,115,75,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
2770,0,0,0,0,0,0,2021,9.7,9.2,1,4,130,32,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0
2771,0,0,0,0,0,0,2023,8.6,8.6,1,2,33,25,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2772,0,0,0,0,0,0,2023,8.6,8.6,1,2,36,25,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2773,0,0,0,0,0,0,2019,9,8.8,2,2,35,25,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0
2774,0,0,0,0,0,0,2017,9.5,9.7,2,2,70,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
2775,0,0,0,0,0,0,2017,9.5,9.7,2,3,100,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
2776,0,0,0,0,0,0,2017,9.5,9.7,2,4,115,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
2777,0,0,0,0,0,0,2017,9.5,9.7,2,5,130,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
2778,0,0,0,0,0,0,2017,9.5,9.7,2,6,140,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
2779,0,0,0,0,0,0,2017,9.5,9.7,2,1,63,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
2780,0,0,0,0,0,0,2010,8.3,8.3,0,2,75,25,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2781,0,0,0,0,0,0,2010,8.3,8.3,0,3,95,25,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2782,0,0,0,0,0,0,2023,9.9,9.7,0,2,55,25,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
2783,0,0,0,0,0,0,2023,9.9,9.7,0,1,49,25,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
2784,0,0,0,0,0,0,2010,8.9,8.9,0,2,127,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2785,0,0,0,0,0,0,2010,8.9,8.9,0,1,121,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2786,0,0,0,0,0,0,2010,8.9,8.9,0,2,157,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2787,0,0,0,0,0,0,2010,8.9,8.9,0,1,151,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2788,0,0,0,0,0,0,2019,9.3,9.5,1,2,35,34,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2789,0,0,0,0,0,0,2020,9.8,9.5,1,2,49,40,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2790,0,0,0,0,0,0,2020,9.8,9.5,1,2,60,40,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2791,0,0,0,0,0,0,2021,9.4,8.8,0,2,59,17,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2792,0,0,0,0,0,0,2021,9.4,8.8,0,1,53,17,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2793,0,0,0,0,0,0,2019,9,8.9,1,2,39,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2794,0,0,0,0,0,0,2019,9,8.9,1,3,46,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2795,0,0,0,0,0,0,2019,9,8.9,1,4,53,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2796,0,0,0,0,0,0,2019,9,8.9,1,1,36,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2797,0,0,0,0,0,0,2017,9,9.3,1,4,75,25,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
2798,0,0,0,0,0,0,2017,9,9.3,1,4,50,25,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
2799,0,0,0,0,0,0,2016,8.6,9.5,0,2,40,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2800,0,0,0,0,0,0,2016,8.6,9.5,0,3,58,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2801,0,0,0,0,0,0,2016,8.6,9.5,0,4,72,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2802,0,0,0,0,0,0,2016,8.6,9.5,0,5,86,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2803,0,0,0,0,0,0,2016,8.6,9.5,0,6,100,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2804,0,0,0,0,0,0,2016,8.6,9.5,0,1,24,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2805,0,0,0,0,0,0,2016,8.6,9.5,0,2,42,16,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2806,0,0,0,0,0,0,2016,8.6,9.5,0,3,60,16,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2807,0,0,0,0,0,0,2016,8.6,9.5,0,1,26,16,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2808,0,0,0,0,0,0,2016,8.6,9.5,0,2,43,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2809,0,0,0,0,0,0,2016,8.6,9.5,0,3,60,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2810,0,0,0,0,0,0,2016,8.6,9.5,0,4,75,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2811,0,0,0,0,0,0,2016,8.6,9.5,0,1,27,15,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
2812,0,0,0,0,0,0,2023,9.7,9.4,1,2,72,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2813,0,0,0,0,0,0,2023,9.7,9.4,1,3,79,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2814,0,0,0,0,0,0,2023,9.7,9.4,1,4,86,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2815,0,0,0,0,0,0,2023,9.7,9.4,1,1,65,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2816,0,0,0,0,0,0,2020,9.4,9.4,2,3,54,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2817,0,0,0,0,0,0,2020,9.4,9.4,2,4,65,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2818,0,0,0,0,0,0,2020,9.4,9.4,2,5,76,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2819,0,0,0,0,0,0,2020,9.4,9.4,2,6,87,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2820,0,0,0,0,0,0,2020,9.4,9.4,2,7,98,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2821,0,0,0,0,0,0,2020,9.4,9.4,2,8,109,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2822,0,0,0,0,0,0,2020,9.6,9.6,2,2,95,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
2823,0,0,0,0,0,0,2020,9.6,9.6,2,3,110,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
2824,0,0,0,0,0,0,2020,9.6,9.6,2,4,120,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
2825,0,0,0,0,0,0,2020,9.6,9.6,2,5,135,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
2826,0,0,0,0,0,0,2020,9.6,9.6,2,6,145,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
2827,0,0,0,0,0,0,2020,9.6,9.6,2,7,140,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
2828,0,0,0,0,0,0,2022,9.2,9.5,1,2,80,56,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2829,0,0,0,0,0,0,2022,9.2,9.5,1,5,95,57,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2830,0,0,0,0,0,0,2019,8,9.5,2,2,73,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2831,0,0,0,0,0,0,2019,8,9.5,2,3,79,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2832,0,0,0,0,0,0,2019,8,9.5,2,4,84,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2833,0,0,0,0,0,0,2019,8,9.5,2,5,93,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2834,0,0,0,0,0,0,2019,8,9.5,2,6,102,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2835,0,0,0,0,0,0,2019,8,9.5,2,1,70,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2836,0,0,0,0,0,0,2015,6.4,8.7,0,3,25,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2837,0,0,0,0,0,0,2021,8.4,9.7,1,2,61,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2838,0,0,0,0,0,0,2021,8.4,9.7,1,3,67,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2839,0,0,0,0,0,0,2021,8.4,9.7,1,4,69,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2840,0,0,0,0,0,0,2021,8.4,9.7,1,1,57,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2841,0,0,0,0,0,0,2021,8.4,9.7,1,2,66,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2842,0,0,0,0,0,0,2021,8.4,9.7,1,1,62,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2843,0,0,0,0,0,0,2021,8.4,9.7,1,2,66,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2844,0,0,0,0,0,0,2021,8.4,9.7,1,3,72,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2845,0,0,0,0,0,0,2021,8.4,9.7,1,4,77,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2846,0,0,0,0,0,0,2021,8.4,9.7,1,1,62,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2847,0,0,0,0,0,0,2016,9.5,9.3,3,2,200,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
2848,0,0,0,0,0,0,2016,9.5,9.3,3,3,230,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
2849,0,0,0,0,0,0,2016,9.5,9.3,3,4,260,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
2850,0,0,0,0,0,0,2016,9.5,9.3,3,5,290,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
2851,0,0,0,0,0,0,2016,9.5,9.3,3,6,320,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
2852,0,0,0,0,0,0,2020,9.5,9,1,2,75,50,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0
2853,0,0,0,0,0,0,2012,8.7,9.2,0,2,38,30,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2854,0,0,0,0,0,0,2012,8.7,9.2,1,2,58,45,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2855,0,0,0,0,0,0,2014,9.4,9.5,2,2,80,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2856,0,0,0,0,0,0,2014,9.4,9.5,2,3,90,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2857,0,0,0,0,0,0,2014,9.4,9.5,2,4,100,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2858,0,0,0,0,0,0,2014,9.4,9.5,2,5,110,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2859,0,0,0,0,0,0,2014,9.4,9.5,2,6,120,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2860,0,0,0,0,0,0,2014,9.4,9.5,2,7,130,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2861,0,0,0,0,0,0,2014,9.4,9.5,2,8,140,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2862,0,0,0,0,0,0,2014,9.4,9.5,2,9,150,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2863,0,0,0,0,0,0,2014,9.4,9.5,2,10,160,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2864,0,0,0,0,0,0,2014,9.4,9.5,2,11,170,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2865,0,0,0,0,0,0,2014,9.4,9.5,2,12,180,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2866,0,0,0,0,0,0,2014,9.4,9.5,2,14,200,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2867,0,0,0,0,0,0,2014,9.4,9.5,2,1,50,140,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
2868,0,0,0,0,0,0,2020,9.5,9.5,2,2,75,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
2869,0,0,0,0,0,0,2020,9.5,9.5,2,3,80,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
2870,0,0,0,0,0,0,2020,9.5,9.5,2,4,85,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
2871,0,0,0,0,0,0,2020,9.5,9.5,2,5,90,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
2872,0,0,0,0,0,0,2020,9.5,9.5,2,6,95,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
2873,0,0,0,0,0,0,2022,9.6,9.5,2,2,75,45,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2874,0,0,0,0,0,0,2022,9.6,9.5,2,3,80,45,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2875,0,0,0,0,0,0,2022,9.6,9.5,2,4,90,45,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2876,0,0,0,0,0,0,2022,9.6,9.5,2,1,70,45,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2877,0,0,0,0,0,0,2018,7.8,8.7,0,2,36,20,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
2878,0,0,0,0,0,0,2018,7.8,8.7,0,1,30,20,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
2879,0,0,0,0,0,0,2016,9.5,9.6,3,2,200,100,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
2880,0,0,0,0,0,0,2016,9.5,9.6,3,3,210,100,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
2881,0,0,0,0,0,0,2016,9.5,9.6,3,4,230,100,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
2882,0,0,0,0,0,0,2016,9.5,9.6,3,6,260,100,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
2883,0,0,0,0,0,0,2015,9.1,9.3,2,2,113,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2884,0,0,0,0,0,0,2015,9.1,9.3,2,3,123,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2885,0,0,0,0,0,0,2015,9.1,9.3,2,4,133,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2886,0,0,0,0,0,0,2015,9.1,9.3,2,5,143,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2887,0,0,0,0,0,0,2015,9.1,9.3,2,6,153,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2888,0,0,0,0,0,0,2015,9.1,9.3,2,2,118,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2889,0,0,0,0,0,0,2015,9.1,9.3,2,3,128,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2890,0,0,0,0,0,0,2015,9.1,9.3,2,4,138,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2891,0,0,0,0,0,0,2015,9.1,9.3,2,5,148,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2892,0,0,0,0,0,0,2015,9.1,9.3,2,6,158,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2893,0,0,0,0,0,0,2015,9.1,9.3,2,2,123,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2894,0,0,0,0,0,0,2015,9.1,9.3,2,3,133,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2895,0,0,0,0,0,0,2015,9.1,9.3,2,4,143,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2896,0,0,0,0,0,0,2015,9.1,9.3,2,5,153,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2897,0,0,0,0,0,0,2015,9.1,9.3,2,6,163,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2898,0,0,0,0,0,0,2015,9.1,9.3,2,2,127,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2899,0,0,0,0,0,0,2015,9.1,9.3,2,3,137,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2900,0,0,0,0,0,0,2015,9.1,9.3,2,4,147,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2901,0,0,0,0,0,0,2015,9.1,9.3,2,5,157,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2902,0,0,0,0,0,0,2015,9.1,9.3,2,6,167,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2903,0,0,0,0,0,0,2015,9.1,9.3,3,5,162,100,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2904,0,0,0,0,0,0,2015,9.1,9.3,3,6,172,100,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2905,0,0,0,0,0,0,2015,9.1,9.3,3,7,182,100,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2906,0,0,0,0,0,0,2015,9.1,9.3,3,8,192,100,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2907,0,0,0,0,0,0,2019,9.3,9.3,1,2,68,33,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2908,0,0,0,0,0,0,2019,9.3,9.3,1,2,103,33,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2909,0,0,0,0,0,0,2017,8.8,9.4,1,4,92,70,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2910,0,0,0,0,0,0,2017,8.8,9.4,1,4,102,70,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2911,0,0,0,0,0,0,2021,8.3,8.1,0,3,22,15,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2912,0,0,0,0,0,0,2023,9.4,9.1,1,2,74,20,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
2913,0,0,0,0,0,0,2023,9.4,9.1,1,2,84,30,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
2914,0,0,0,0,0,0,2023,9.4,9.1,2,2,93,50,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
2915,0,0,0,0,0,0,2023,9.4,9.1,2,3,98,50,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
2916,0,0,0,0,0,0,2023,9.4,9.1,2,4,109,50,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
2917,0,0,0,0,0,0,2023,7.8,8.5,0,2,22,15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
2918,0,0,0,0,0,0,2023,7.8,8.5,0,1,17,15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
2919,0,0,0,0,0,0,2023,7.8,8.5,0,2,27,15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
2920,0,0,0,0,0,0,2023,7.8,8.5,0,1,24,15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
2921,0,0,0,0,0,0,2018,7.9,9.4,1,2,33,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2922,0,0,0,0,0,0,2018,7.9,9.4,1,2,38,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2923,0,0,0,0,0,0,2018,7.9,9.4,1,1,33,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2924,0,0,0,0,0,0,2023,9.5,9.6,1,2,63,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2925,0,0,0,0,0,0,2023,9.5,9.6,1,1,51,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2926,0,0,0,0,0,0,2023,9.5,9.6,1,2,68,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2927,0,0,0,0,0,0,2023,9.5,9.6,1,1,55,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2928,0,0,0,0,0,0,2018,8.6,9.5,2,3,140,92,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2929,0,0,0,0,0,0,2022,9.9,9.7,1,2,93,73,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2930,0,0,0,0,0,0,2021,9.4,9.8,2,4,80,40,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2931,0,0,0,0,0,0,2013,8.3,8.4,0,2,41,25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
2932,0,0,0,0,0,0,2013,8.3,8.4,0,2,54,25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
2933,0,0,0,0,0,0,2021,8.2,8.8,1,3,190,260,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2934,0,0,0,0,0,0,2021,8.2,8.8,1,4,187,180,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2935,0,0,0,0,0,0,2021,8.9,9,0,2,58,20,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
2936,0,0,0,0,0,0,2020,8,8.4,0,2,30,20,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1
